work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;employee_residence;remote_ratio;company_location;company_size
2023;Mid/Intermediate level;FT;ML Entry levelgineer;100000;GBP;121523;GB;0;GB;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;80000;GBP;97218;GB;0;GB;M
2023;Senior;FT;Data SciEntry leveltist;216100;USD;216100;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;140800;USD;140800;US;0;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;120000;GBP;145828;GB;0;GB;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;100000;GBP;121523;GB;0;GB;M
2023;Senior;FT;Computer Vision Software Entry levelgineer;50000;EUR;53654;NL;100;CA;L
2023;Entry level;FT;Data SciEntry leveltist;110000;USD;110000;US;50;US;S
2023;Senior;FT;Data Entry levelgineer;128000;USD;128000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;81500;USD;81500;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;55000;GBP;66837;GB;100;GB;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;52000;GBP;63192;GB;100;GB;M
2023;Mid/Intermediate level;FT;Data Analyst;50000;GBP;60761;GB;0;GB;M
2023;Mid/Intermediate level;FT;Data Analyst;45000;GBP;54685;GB;0;GB;M
2023;Executive level;FT;Data Entry levelgineer;284000;USD;284000;US;100;US;M
2023;Executive level;FT;Data Entry levelgineer;236000;USD;236000;US;100;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;248100;USD;248100;CA;0;CA;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;145900;USD;145900;CA;0;CA;M
2023;Senior;FT;ReSeniorntry leveliorarch Entry levelgineer;155850;USD;155850;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch Entry levelgineer;102544;USD;102544;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;151410;USD;151410;US;100;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;115360;USD;115360;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;62000;EUR;66531;ES;100;ES;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;55000;EUR;59020;ES;100;ES;M
2023;Senior;FT;Director of Data SciEntry levelce;170000;CAD;125686;CA;50;CA;M
2023;Senior;FT;Azure Data Entry levelgineer;100000;USD;100000;NL;50;NL;L
2023;Entry level;FT;Data SciEntry leveltist;1050000;INR;12767;IN;50;IN;L
2023;Senior;FT;Data SciEntry leveltist;250000;USD;250000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;162500;USD;162500;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;185000;USD;185000;GB;0;GB;M
2023;Senior;FT;Data SciEntry leveltist;120250;USD;120250;GB;0;GB;M
2023;Entry level;FT;Data Entry levelgineer;25000;EUR;26827;DE;100;DE;L
2022;Entry level;FT;Data SciEntry leveltist;180000;USD;180000;US;100;US;M
2023;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;85000;USD;85000;US;0;US;M
2023;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;70000;USD;70000;US;0;US;M
2023;Senior;FT;BI Developer;135000;USD;135000;US;100;US;M
2023;Senior;FT;BI Developer;100000;USD;100000;US;100;US;M
2023;Executive level;FT;Data Analytics Manager;155000;USD;155000;US;0;US;M
2023;Executive level;FT;Data Analytics Manager;140000;USD;140000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;204500;USD;204500;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;142200;USD;142200;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;226700;USD;226700;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;133300;USD;133300;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;225000;USD;225000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;156400;USD;156400;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;163800;USD;163800;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;126000;USD;126000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;163800;USD;163800;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;126000;USD;126000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;220000;USD;220000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;115000;USD;115000;US;0;US;M
2023;Senior;FT;Data Analytics Manager;204500;USD;204500;US;0;US;M
2023;Senior;FT;Data Analytics Manager;138900;USD;138900;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;162500;USD;162500;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;150000;USD;150000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;107000;USD;107000;US;100;US;M
2023;Executive level;FT;Data Entry levelgineer;175000;USD;175000;US;0;US;M
2023;Executive level;FT;Data Entry levelgineer;110000;USD;110000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;226700;USD;226700;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;133300;USD;133300;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129000;USD;129000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;125000;USD;125000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129000;USD;129000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;225000;USD;225000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;156400;USD;156400;US;0;US;M
2022;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;23000;USD;23000;IN;100;IN;L
2023;Mid/Intermediate level;FT;ML Entry levelgineer;110000;USD;110000;US;100;US;L
2023;Senior;FT;Data Entry levelgineer;265000;USD;265000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;182750;USD;182750;US;100;US;M
2023;Mid/Intermediate level;FT;Data Analyst;130000;USD;130000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2023;Senior;FT;Data Analyst;153600;USD;153600;US;0;US;M
2023;Senior;FT;Data Analyst;106800;USD;106800;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;137500;USD;137500;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;81500;USD;81500;US;0;US;M
2023;Executive level;FT;Head of Data SciEntry levelce;314100;USD;314100;US;0;US;M
2023;Executive level;FT;Head of Data SciEntry levelce;195800;USD;195800;US;0;US;M
2023;Senior;FT;Applied SciEntry leveltist;205000;USD;205000;US;0;US;M
2023;Senior;FT;Applied SciEntry leveltist;180000;USD;180000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;165000;USD;165000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;144000;USD;144000;US;100;US;M
2023;Entry level;FT;BI Developer;160000;USD;160000;US;0;US;M
2023;Entry level;FT;BI Developer;100000;USD;100000;US;0;US;M
2023;Executive level;FT;Data Entry levelgineer;200000;USD;200000;US;0;US;M
2023;Executive level;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;150000;USD;150000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2023;Senior;FT;Data Manager;199000;USD;199000;US;0;US;M
2023;Senior;FT;Data Manager;112000;USD;112000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;105000;USD;105000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;70000;USD;70000;US;0;US;M
2023;Entry level;FT;Big Data Entry levelgineer;130000;USD;130000;Seniorntry levelior;100;Seniorntry levelior;S
2023;Senior;FT;Data Analyst;180180;USD;180180;US;0;US;M
2023;Senior;FT;Data Analyst;106020;USD;106020;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;135000;USD;135000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;183000;USD;183000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;134000;USD;134000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;220000;USD;220000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Senior;FT;Applied SciEntry leveltist;350000;USD;350000;US;0;US;L
2023;Senior;FT;Applied SciEntry leveltist;262500;USD;262500;US;0;US;L
2023;Senior;FT;Data Analyst;122000;USD;122000;US;0;US;M
2023;Senior;FT;Data Analyst;94000;USD;94000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;276000;USD;276000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;184000;USD;184000;US;0;US;M
2023;Executive level;FT;Data Entry levelgineer;310000;USD;310000;US;100;US;M
2023;Executive level;FT;Data Entry levelgineer;239000;USD;239000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;225000;USD;225000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;156400;USD;156400;US;100;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;180000;USD;180000;US;100;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;150000;USD;150000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;228000;USD;228000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;152000;USD;152000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;209450;USD;209450;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;158677;USD;158677;US;100;US;M
2023;Senior;FT;Data Analyst;175000;USD;175000;US;0;US;M
2023;Senior;FT;Data Analyst;145000;USD;145000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;240000;USD;240000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;170000;USD;170000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;103200;USD;103200;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;61200;USD;61200;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;155000;USD;155000;US;100;US;L
2021;Entry level;FT;Marketing Data Entry levelgineer;90000;SGD;66970;SG;50;SG;L
2023;Senior;FT;Data SciEntry leveltist;59000;EUR;63312;CY;50;EE;L
2023;Senior;FT;Data SciEntry leveltist;237000;USD;237000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;145000;USD;145000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;240000;USD;240000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;139000;USD;139000;US;100;US;M
2023;Senior;FT;Data Architect;174500;USD;174500;US;0;US;M
2023;Senior;FT;Data Architect;113000;USD;113000;US;0;US;M
2023;Senior;FT;Data Analyst;130000;USD;130000;US;100;US;M
2023;Senior;FT;Data Analyst;87000;USD;87000;US;100;US;M
2023;Senior;FT;Data Analyst;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Analyst;108000;USD;108000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;165000;USD;165000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;107250;USD;107250;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;300000;USD;300000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;119000;USD;119000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;285800;USD;285800;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;154600;USD;154600;US;100;US;M
2023;Mid/Intermediate level;FT;Head of Data SciEntry levelce;5000000;INR;60795;IN;50;IN;L
2023;Entry level;FT;Data Analyst;30000;USD;30000;AR;100;US;S
2023;Mid/Intermediate level;FT;Data SciEntry levelce Manager;220000;USD;220000;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry levelce Manager;195000;USD;195000;US;0;US;M
2023;Senior;FT;Data Manager;168400;USD;168400;US;0;US;M
2023;Senior;FT;Data Manager;105200;USD;105200;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;206000;USD;206000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;160000;USD;160000;US;0;US;M
2023;Senior;FT;Analytics Entry levelgineer;200000;USD;200000;US;100;US;M
2023;Senior;FT;Analytics Entry levelgineer;175000;USD;175000;US;100;US;M
2023;Senior;FT;Analytics Entry levelgineer;231250;USD;231250;US;100;US;M
2023;Senior;FT;Analytics Entry levelgineer;138750;USD;138750;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;153000;USD;153000;CA;100;CA;M
2023;Senior;FT;Data Entry levelgineer;94000;USD;94000;CA;100;CA;M
2023;Senior;FT;Data Entry levelgineer;240500;USD;240500;US;0;US;L
2023;Senior;FT;Data Entry levelgineer;123700;USD;123700;US;0;US;L
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;90000;USD;90000;US;100;US;M
2023;Entry level;FT;Data SciEntry leveltist;124234;USD;124234;US;0;US;M
2023;Entry level;FT;Data SciEntry leveltist;74540;USD;74540;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;109000;USD;109000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;79000;USD;79000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;80000;EUR;84053;FR;50;FR;L
2023;Mid/Intermediate level;FT;ML Entry levelgineer;50000;USD;50000;AM;0;AM;S
2023;Senior;FT;Data SciEntry leveltist;275300;USD;275300;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;183500;USD;183500;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;275300;USD;275300;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;183500;USD;183500;US;100;US;M
2023;Senior;FT;Data Analyst;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Analyst;125600;USD;125600;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;170000;USD;170000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;225000;USD;225000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;140000;USD;140000;US;0;US;M
2023;Senior;FT;Data Analyst;141290;USD;141290;US;0;US;M
2023;Senior;FT;Data Analyst;74178;USD;74178;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;150000;USD;150000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;120000;USD;120000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;85000;USD;85000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;75000;USD;75000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;220000;USD;220000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;205600;USD;205600;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;107500;USD;107500;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;95000;USD;95000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;185900;USD;185900;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129300;USD;129300;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;100;US;M
2023;Entry level;FT;Data SciEntry leveltist;1060000;INR;12888;IN;50;IN;S
2023;Mid/Intermediate level;FT;Data Entry levelgineer;250000;USD;250000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;175000;USD;175000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;136000;USD;136000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;104000;USD;104000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Analyst;80000;USD;80000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;52500;USD;52500;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;110000;USD;110000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;84000;USD;84000;US;100;US;M
2023;Senior;FT;BI Analyst;125000;USD;125000;US;0;US;M
2023;Senior;FT;BI Analyst;110000;USD;110000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;90000;USD;90000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;80000;USD;80000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;200000;USD;200000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;135000;USD;135000;US;0;US;M
2022;Entry level;FT;Business Data Analyst;48000;USD;48000;US;50;US;L
2023;Entry level;FT;AI Developer;120000;USD;120000;BA;50;BA;S
2023;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;75000;USD;75000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129000;USD;129000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;150000;USD;150000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;226700;USD;226700;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;133300;USD;133300;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;190000;USD;190000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;165000;USD;165000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;170000;USD;170000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;150000;USD;150000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;225000;USD;225000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;156400;USD;156400;US;0;US;M
2023;Senior;FT;Computer Vision Entry levelgineer;200000;USD;200000;US;100;US;S
2023;Mid/Intermediate level;FT;Applied Data SciEntry leveltist;80000;USD;80000;KE;100;KE;S
2023;Entry level;FT;Business Data Analyst;12000;EUR;12877;GR;50;GR;L
2022;Entry level;FT;AI Developer;6000;EUR;6304;MK;0;MK;S
2023;Mid/Intermediate level;FT;Data Analytics Lead;1440000;INR;17509;IN;50;SG;M
2023;Senior;FT;Data SciEntry leveltist;257000;USD;257000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;134000;USD;134000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;72000;EUR;77262;LV;0;LV;M
2023;Senior;FT;Data SciEntry leveltist;36000;EUR;38631;LV;0;LV;M
2023;Senior;FT;Data Entry levelgineer;205600;USD;205600;US;0;US;L
2023;Senior;FT;Data Entry levelgineer;105700;USD;105700;US;0;US;L
2023;Senior;FT;BI Developer;140000;USD;140000;US;100;US;M
2023;Senior;FT;BI Developer;110000;USD;110000;US;100;US;M
2023;Senior;FT;Data SciEntry levelce Manager;299500;USD;299500;US;0;US;M
2023;Senior;FT;Data SciEntry levelce Manager;245100;USD;245100;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;210000;USD;210000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;151800;USD;151800;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;50000;EUR;53654;RO;50;RO;L
2023;Senior;FT;Data Analyst;48000;EUR;51508;ES;0;ES;M
2023;Senior;FT;Data Analyst;38000;EUR;40777;ES;0;ES;M
2023;Senior;FT;Data Analyst;48000;EUR;51508;ES;0;ES;M
2023;Senior;FT;Data Analyst;38000;EUR;40777;ES;0;ES;M
2023;Entry level;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;135000;USD;135000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;120000;USD;120000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;95000;USD;95000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;250000;USD;250000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;63000;USD;63000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;237000;USD;237000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;145000;USD;145000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;130000;USD;130000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;90000;USD;90000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Analyst;120000;USD;120000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Analyst;100000;USD;100000;US;100;US;M
2023;Senior;FT;Data Architect;174500;USD;174500;US;0;US;M
2023;Senior;FT;Data Architect;113000;USD;113000;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;183310;USD;183310;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;183310;USD;183310;US;0;US;M
2023;Senior;FT;Data Analyst;145000;USD;145000;US;100;US;M
2023;Senior;FT;Data Analyst;102500;USD;102500;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;210000;USD;210000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;185000;USD;185000;US;0;US;M
2023;Senior;FT;Data Architect;174500;USD;174500;US;0;US;M
2023;Senior;FT;Data Architect;113000;USD;113000;US;0;US;M
2023;Senior;FT;Data SciEntry levelce Consultant;122000;USD;122000;US;0;US;M
2023;Senior;FT;Data SciEntry levelce Consultant;94000;USD;94000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;220000;USD;220000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;146000;USD;146000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;300000;USD;300000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;840000;THB;24740;TH;50;TH;L
2022;Mid/Intermediate level;FT;Computer Vision Entry levelgineer;1250000;INR;15897;IN;100;IN;M
2023;Senior;FT;Data SciEntry levelce Consultant;145000;USD;145000;US;0;US;M
2023;Senior;FT;Data SciEntry levelce Consultant;128000;USD;128000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;182000;USD;182000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;122000;USD;122000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;94000;USD;94000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;72000;EUR;77262;LV;0;LV;M
2023;Senior;FT;ML Entry levelgineer;36000;EUR;38631;LV;0;LV;M
2023;Executive level;FT;Data SciEntry leveltist;300000;USD;300000;US;0;US;M
2023;Executive level;FT;Data SciEntry leveltist;200000;USD;200000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;135000;USD;135000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;105500;USD;105500;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129000;USD;129000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;110000;USD;110000;US;100;US;L
2023;Senior;FT;Data SciEntry leveltist;136000;USD;136000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;104000;USD;104000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;168000;USD;168000;US;100;US;M
